PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Embarked_C,Embarked_Q,Embarked_S
1157,0,3,"Lyntakoff, Mr. Stanko",0,0.4716056769770607,0,0,349235,0.12147384615384615,False,False,True
1158,0,1,"Chisholm, Mr. Roderick Robert Crispin",0,0.4716056769770607,0,0,112051,0.0,False,False,True
1159,0,3,"Warren, Mr. Charles William",0,0.4716056769770607,0,0,C.A. 49867,0.11615384615384615,False,False,True
1160,1,3,"Howard, Miss. May Elizabeth",1,0.4716056769770607,0,0,A. 2. 39186,0.12384615384615386,False,False,True
1161,0,3,"Pokrnic, Mr. Mate",0,0.2636691211029296,0,0,315095,0.13326923076923075,False,False,True
1163,0,3,"Fox, Mr. Patrick",0,0.4716056769770607,0,0,368573,0.11923076923076924,False,True,False
1165,1,3,"Lennon, Miss. Mary",1,0.4716056769770607,1,0,370371,0.23846153846153847,False,True,False
1166,0,3,"Saade, Mr. Jean Nassr",0,0.4716056769770607,0,0,2676,0.11115384615384614,True,False,False
1167,1,2,"Bryhl, Miss. Dagmar Jenny Ingeborg ",1,0.3106689644367852,1,0,236853,0.4,False,False,True
1168,0,2,"Parker, Mr. Clifford Richard",0,0.43600187999373335,0,0,SC 14888,0.16153846153846155,False,False,True
1169,0,2,"Faunthorpe, Mr. Harry",0,0.6240012533291556,1,0,2926,0.4,False,False,True
1170,0,2,"Ware, Mr. John James",0,0.46733510888297036,1,0,CA 31352,0.3230769230769231,False,False,True
1171,0,2,"Oxenham, Mr. Percy Thomas",0,0.3420021933260222,0,0,W./C. 14260,0.16153846153846155,False,False,True
1172,1,3,"Oreskovic, Miss. Jelka",1,0.35766880777064075,0,0,315085,0.13326923076923075,False,False,True
1173,0,3,"Peacock, Master. Alfred Edward",0,0.00908663637787874,1,1,SOTON/O.Q. 3101315,0.21192307692307694,False,False,True
1174,1,3,"Fleming, Miss. Honora",1,0.4716056769770607,0,0,364859,0.11923076923076924,False,True,False
1175,1,3,"Touma, Miss. Maria Youssef",1,0.13833620554598153,1,1,2650,0.23455076923076923,True,False,False
1176,1,3,"Rosblom, Miss. Salli Helena",1,0.028669904433651888,1,1,370129,0.31096153846153846,False,False,True
1177,0,3,"Dennis, Mr. William",0,0.5613347955506814,0,0,A/5 21175,0.11153846153846154,False,False,True
1178,0,3,"Franklin, Mr. Charles (Charles Fardon)",0,0.4716056769770607,0,0,SOTON/O.Q. 3101314,0.11153846153846154,False,False,True
1180,0,3,"Mardirosian, Mr. Sarkis",0,0.4716056769770607,0,0,2655,0.11121846153846153,True,False,False
1181,0,3,"Ford, Mr. Arthur",0,0.4716056769770607,0,0,A/5 1478,0.12384615384615386,False,False,True
1182,0,1,"Rheims, Mr. George Alexander Lucien",0,0.4716056769770607,0,0,PC 17607,0.6092307692307692,False,False,True
1183,1,3,"Daly, Miss. Margaret Marcella Maggie""""",1,0.46733510888297036,0,0,382650,0.10692307692307693,False,True,False
1184,0,3,"Nasr, Mr. Mustafa",0,0.4716056769770607,0,0,2652,0.11121846153846153,True,False,False
1186,0,3,"Wittevrongel, Mr. Camille",0,0.5613347955506814,0,0,345771,0.14615384615384616,False,False,True
1187,0,3,"Angheloff, Mr. Minko",0,0.4046686511044963,0,0,349202,0.12147384615384615,False,False,True
1188,1,2,"Laroche, Miss. Louise",1,0.01300328998903337,1,2,SC/Paris 2123,0.63968,True,False,False
1189,0,3,"Samaan, Mr. Hanna",0,0.4716056769770607,2,0,2662,0.33352615384615386,True,False,False
1190,0,1,"Loring, Mr. Joseph Holland",0,0.46733510888297036,0,0,113801,0.7,False,False,True
1191,0,3,"Johansson, Mr. Nils",0,0.45166849443835183,0,0,347467,0.12083384615384615,False,False,True
1192,0,3,"Olsson, Mr. Oscar Wilhelm",0,0.4986683377722074,0,0,347079,0.11961538461538462,False,False,True
1193,0,2,"Malachard, Mr. Noel",0,0.4716056769770607,0,0,237735,0.23147384615384614,True,False,False
1194,0,2,"Phillips, Mr. Escott Robert",0,0.6710010966630111,0,1,S.O./P.P. 2,0.3230769230769231,False,False,True
1195,0,3,"Pokrnic, Mr. Tome",0,0.3733354222152593,0,0,315092,0.13326923076923075,False,False,True
1196,1,3,"McCarthy, Miss. Catherine Katie""""",1,0.4716056769770607,0,0,383123,0.11923076923076924,False,True,False
1197,1,1,"Crosby, Mrs. Edward Gifford (Catherine Elizabeth Halstead)",1,1.0,1,1,112901,0.4084615384615385,False,False,True
1199,0,3,"Aks, Master. Philip Frank",0,0.010339965533448221,0,1,392091,0.14384615384615385,False,False,True
1201,1,3,"Hansen, Mrs. Claus Peter (Jennie L Howard)",1,0.7023343255522482,1,0,350026,0.21705076923076924,False,False,True
1202,0,3,"Cacic, Mr. Jego Grga",0,0.27933573554754815,0,0,315091,0.13326923076923075,False,False,True
1203,0,3,"Vartanian, Mr. David",0,0.3420021933260222,0,0,2658,0.11115384615384614,True,False,False
1204,0,3,"Sadowitz, Mr. Harry",0,0.4716056769770607,0,0,LP 1588,0.11653846153846154,False,False,True
1205,1,3,"Carr, Miss. Jeannie",1,0.5770014099953,0,0,368364,0.11923076923076924,False,True,False
1207,1,3,"Hagardon, Miss. Kate",1,0.2636691211029296,0,0,AQ/3. 30631,0.11897384615384615,False,True,False
1209,0,2,"Rogers, Mr. Reginald Harry",0,0.2950023499921667,0,0,28004,0.16153846153846155,False,False,True
1210,0,3,"Jonsson, Mr. Nils Hilding",0,0.4203352655491148,0,0,350408,0.12083384615384615,False,False,True
1211,0,2,"Jefferys, Mr. Ernest Wilfred",0,0.3420021933260222,2,0,C.A. 31029,0.4846153846153846,False,False,True
1212,0,3,"Andersson, Mr. Johan Samuel",0,0.4046686511044963,0,0,347075,0.11961538461538462,False,False,True
1213,0,3,"Krekorian, Mr. Neshan",0,0.38900203665987776,0,0,2654,0.11121846153846153,True,False,False
1214,0,2,"Nesson, Mr. Israel",0,0.4046686511044963,0,0,244368,0.2,False,False,True
1215,0,1,"Rowe, Mr. Alfred G",0,0.5143349522168259,0,0,113790,0.4084615384615385,False,False,True
1217,0,3,"Assam, Mr. Ali",0,0.35766880777064075,0,0,SOTON/O.Q. 3101309,0.10846153846153846,False,False,True
1218,1,2,"Becker, Miss. Ruth Elizabeth",1,0.18533604887983707,2,1,230136,0.6,False,False,True
1220,0,2,"Clarke, Mr. Charles Valentine",0,0.45166849443835183,1,0,2003,0.4,False,False,True
1221,0,2,"Enander, Mr. Ingvar",0,0.3263355788814037,0,0,236854,0.2,False,False,True
1222,1,2,"Davies, Mrs. John Morgan (Elizabeth Agnes Mary White) ",1,0.7493341688861037,0,2,C.A. 33112,0.5653846153846154,False,False,True
1223,0,1,"Dulles, Mr. William Crothers",0,0.6083346388845371,0,0,PC 17580,0.45692307692307693,True,False,False
1224,0,3,"Thomas, Mr. Tannous",0,0.4716056769770607,0,0,2684,0.11115384615384614,True,False,False
1225,1,3,"Nakid, Mrs. Said (Waika Mary"" Mowad)""",1,0.2950023499921667,1,1,2653,0.24218,True,False,False
1226,0,3,"Cor, Mr. Ivan",0,0.4203352655491148,0,0,349229,0.12147384615384615,False,False,True
1227,0,1,"Maguire, Mr. John Edward",0,0.46733510888297036,0,0,110469,0.4,False,False,True
1228,0,2,"de Brito, Mr. Jose Joaquim",0,0.4986683377722074,0,0,244360,0.2,False,False,True
1229,0,3,"Elias, Mr. Joseph",0,0.6083346388845371,0,2,2675,0.11121846153846153,True,False,False
1230,0,2,"Denbury, Mr. Herbert",0,0.38900203665987776,0,0,C.A. 31029,0.4846153846153846,False,False,True
1231,0,3,"Betros, Master. Seman",0,0.4716056769770607,0,0,2622,0.11121846153846153,True,False,False
1232,0,2,"Fillbrook, Mr. Joseph Charles",0,0.27933573554754815,0,0,C.A. 15185,0.16153846153846155,False,False,True
1233,0,3,"Lundstrom, Mr. Thure Edvin",0,0.4986683377722074,0,0,350403,0.11660307692307692,False,False,True
1236,0,3,"van Billiard, Master. James William",0,0.4716056769770607,1,1,A/5. 851,0.2230769230769231,False,False,True
1237,1,3,"Abelseth, Miss. Karen Marie",1,0.24800250665831114,0,0,348125,0.1176923076923077,False,False,True
1238,0,2,"Botsford, Mr. William Hull",0,0.4046686511044963,0,0,237670,0.2,False,False,True
1239,1,3,"Whabee, Mrs. George Joseph (Shawneene Abi-Saab)",1,0.5926680244399185,0,0,2688,0.11121846153846153,True,False,False
1240,0,2,"Giles, Mr. Ralph",0,0.3733354222152593,0,0,248726,0.2076923076923077,False,False,True
1241,1,2,"Walcroft, Miss. Nellie",1,0.4830017233275889,0,0,F.C.C. 13528,0.3230769230769231,False,False,True
1242,1,1,"Greenfield, Mrs. Leo David (Blanche Strouse)",1,0.7023343255522482,0,1,PC 17759,0.9747430769230769,True,False,False
1243,0,2,"Stokes, Mr. Philip Joseph",0,0.38900203665987776,0,0,F.C.C. 13540,0.16153846153846155,False,False,True
1245,0,2,"Herman, Mr. Samuel",0,0.7650007833307222,1,2,220845,1.0,False,False,True
1246,1,3,"Dean, Miss. Elizabeth Gladys Millvina""""",1,0.0,1,2,C.A. 2315,0.31653846153846155,False,False,True
1247,0,1,"Julian, Mr. Henry Forbes",0,0.7806673977753408,0,0,113044,0.4,False,False,True
1248,1,1,"Brown, Mrs. John Murray (Caroline Lane Lamson)",1,0.9216669277769074,2,0,11769,0.7919876923076923,False,False,True
1249,0,3,"Lockyer, Mr. Edward",0,0.4716056769770607,0,0,1222,0.12121846153846154,False,False,True
1250,0,3,"O'Keefe, Mr. Patrick",0,0.4716056769770607,0,0,368402,0.11923076923076924,False,True,False
1251,1,3,"Lindell, Mrs. Edvard Bengtsson (Elin Gerda Persson)",1,0.46733510888297036,1,0,349910,0.23923076923076925,False,False,True
1253,1,2,"Mallet, Mrs. Albert (Antoinette Magnin)",1,0.3733354222152593,1,1,S.C./PARIS 2079,0.5692953846153845,True,False,False
1254,1,2,"Ware, Mrs. John James (Florence Louise Long)",1,0.4830017233275889,0,0,CA 31352,0.3230769230769231,False,False,True
1255,0,3,"Strilic, Mr. Ivan",0,0.4203352655491148,0,0,315083,0.13326923076923075,False,False,True
1256,1,1,"Harder, Mrs. George Achilles (Dorothy Annan)",1,0.38900203665987776,1,0,11765,0.8529492307692307,True,False,False
1258,0,3,"Caram, Mr. Joseph",0,0.4716056769770607,1,0,2689,0.22243538461538462,True,False,False
1259,1,3,"Riihivouri, Miss. Susanna Juhantytar Sanni""""",1,0.3420021933260222,0,0,3101295,0.6105769230769231,False,False,True
1260,1,1,"Gibson, Mrs. Leonard (Pauline C Boeson)",1,0.7023343255522482,0,1,112378,0.9138461538461539,True,False,False
1261,0,2,"Pallas y Castello, Mr. Emilio",0,0.45166849443835183,0,0,SC/PARIS 2147,0.21320461538461538,True,False,False
1262,0,2,"Giles, Mr. Edgar",0,0.3263355788814037,1,0,28133,0.17692307692307693,False,False,True
1264,0,1,"Ismay, Mr. Joseph Bruce",0,0.7650007833307222,0,0,112058,0.0,False,False,True
1265,0,2,"Harbeck, Mr. William H",0,0.6866677111076296,0,0,248746,0.2,False,False,True
1268,1,3,"Kink, Miss. Maria",1,0.3420021933260222,2,0,315152,0.13326923076923075,False,False,True
1269,0,2,"Cotterill, Mr. Henry Harry""""",0,0.3263355788814037,0,0,29107,0.17692307692307693,False,False,True
1270,0,1,"Hipkins, Mr. William Edward",0,0.8590004699984334,0,0,680,0.7692307692307693,False,False,True
1271,0,3,"Asplund, Master. Carl Edgar",0,0.07566974776750744,4,2,347077,0.48288461538461536,False,False,True
1272,0,3,"O'Connor, Mr. Patrick",0,0.4716056769770607,0,0,366713,0.11923076923076924,False,True,False
1273,0,3,"Foley, Mr. Joseph",0,0.4046686511044963,0,0,330910,0.12121846153846154,False,True,False
1274,1,3,"Risien, Mrs. Samuel (Emma)",1,0.4716056769770607,0,0,364498,0.2230769230769231,False,False,True
1275,1,3,"McNamee, Mrs. Neal (Eileen O'Leary)",1,0.2950023499921667,1,0,376566,0.2476923076923077,False,False,True
1276,0,2,"Wheeler, Mr. Edwin Frederick""""",0,0.4716056769770607,0,0,SC/PARIS 2159,0.19807692307692307,False,False,True
1277,1,2,"Herman, Miss. Kate",1,0.3733354222152593,1,2,220845,1.0,False,False,True
1278,0,3,"Aronsson, Mr. Ernst Axel Algot",0,0.3733354222152593,0,0,349911,0.11961538461538462,False,False,True
1279,0,2,"Ashby, Mr. John",0,0.8903336988876703,0,0,244346,0.2,False,False,True
1280,0,3,"Canavan, Mr. Patrick",0,0.3263355788814037,0,0,364858,0.11923076923076924,False,True,False
1281,0,3,"Palsson, Master. Paul Folke",0,0.09133636221212596,3,1,349909,0.3242307692307692,False,False,True
1283,1,1,"Lines, Mrs. Ernest H (Elizabeth Lindsey James)",1,0.7963340122199593,0,1,PC 17592,0.6061538461538462,False,False,True
1284,0,3,"Abbott, Master. Eugene Joseph",0,0.2010026633244556,0,2,C.A. 2673,0.31153846153846154,False,False,True
1285,0,2,"Gilbert, Mr. William",0,0.7336675544414852,0,0,C.A. 30769,0.16153846153846155,False,False,True
1286,0,3,"Kink-Heilmann, Mr. Anton",0,0.45166849443835183,3,1,315153,0.3388461538461538,False,False,True
1287,1,1,"Smith, Mrs. Lucien Philip (Mary Eloise Hughes)",1,0.27933573554754815,1,0,13695,0.9230769230769231,False,False,True
1288,0,3,"Colbert, Mr. Patrick",0,0.3733354222152593,0,0,371109,0.11153846153846154,False,True,False
1290,0,3,"Larsson-Rondberg, Mr. Edvard A",0,0.3420021933260222,0,0,347065,0.11961538461538462,False,False,True
1291,0,3,"Conlon, Mr. Thomas Henry",0,0.4830017233275889,0,0,21332,0.11897384615384615,False,True,False
1293,0,2,"Gale, Mr. Harry",0,0.5926680244399185,1,0,28664,0.3230769230769231,False,False,True
1294,1,1,"Gibson, Miss. Dorothy Winifred",1,0.3420021933260222,0,1,112378,0.9138461538461539,True,False,False
1295,0,1,"Carrau, Mr. Jose Pedro",0,0.2636691211029296,0,0,113059,0.7246153846153847,False,False,True
1296,0,1,"Frauenthal, Mr. Isaac Gerald",0,0.6710010966630111,1,0,17765,0.42647384615384615,True,False,False
1297,0,2,"Nourney, Mr. Alfred (Baron von Drachstedt"")""",0,0.3106689644367852,0,0,SC/PARIS 2166,0.21326923076923077,True,False,False
1298,0,2,"Ware, Mr. William Jeffery",0,0.35766880777064075,1,0,28666,0.16153846153846155,False,False,True
1300,1,3,"Riordan, Miss. Johanna Hannah""""",1,0.4716056769770607,0,0,334915,0.11878153846153845,False,True,False
1301,1,3,"Peacock, Miss. Treasteall",1,0.044336518878270406,1,1,SOTON/O.Q. 3101315,0.21192307692307694,False,False,True
1302,1,3,"Naughton, Miss. Hannah",1,0.4716056769770607,0,0,365237,0.11923076923076924,False,True,False
1304,1,3,"Henriksson, Miss. Jenny Lovisa",1,0.43600187999373335,0,0,347086,0.11961538461538462,False,False,True
1305,0,3,"Spector, Mr. Woolf",0,0.4716056769770607,0,0,A.5. 3236,0.12384615384615386,False,False,True
1307,0,3,"Saether, Mr. Simon Sivertsen",0,0.6005013316622277,0,0,SOTON/O.Q. 3101262,0.11153846153846154,False,False,True
1308,0,3,"Ware, Mr. Frederick",0,0.4716056769770607,0,0,359309,0.12384615384615386,False,False,True
1309,0,3,"Peter, Master. Michael J",0,0.4716056769770607,1,1,2668,0.34397384615384613,True,False,False
